Id,Stopname,Polsub,Xcoord,Ycoord,Turnout,Shelter,Bench,PWD
1855,Nellis @ Cecile (N),Clark County,-115.06205,36.21489,None,0,0,1
1856,Nellis @ Cecile (S),Clark County,-115.062388,36.214329,None,0,0,1
1857,Nellis @ Charleston (N),Clark County,-115.062163,36.15952,None,1,1,1
1858,Nellis @ Charleston (S),Clark County,-115.062452,36.158356,None,1,1,1
1859,Nellis @ Cheyenne (N),Clark County,-115.06203,36.2191,None,0,0,0
1860,Nellis @ Cheyenne (S),Clark County,-115.062369,36.21758,None,0,1,1
1861,Nellis @ Chicago (S),Clark County,-115.065607,36.150118,None,0,0,1
1862,Nellis @ Desert Inn (N),Clark County,-115.065199,36.130407,Turn Lane,1,1,1
1863,Nellis @ Desert Inn (S),Clark County,-115.065509,36.12916,None,0,0,1
1864,Nellis @ Desert Winds (S),Clark County,-115.062338,36.22942,None,0,1,1
1865,Nellis @ Desert Winds (N),Clark County,-115.061998,36.229467,None,0,0,0
1866,Nellis @ Dunes (N),Clark County,-115.062018,36.221357,None,0,0,0
1868,Nellis @ Echo Bay Condominiums (S),Clark County,-115.06568,36.139897,None,1,0,1
1869,Nellis @ Flamingo (S),Clark County,-115.06496,36.11596,None,1,1,1
1870,Nellis @ Flamingo (N),Clark County,-115.06457,36.115328,None,0,1,1
1871,Nellis @ Gowan (S),Clark County,-115.062349,36.224827,None,0,1,1
1872,Nellis @ Happy Valley (N),Clark County,-115.065335,36.134008,None,0,1,1
1873,Nellis @ Happy Valley (S),Clark County,-115.06562,36.132897,None,0,0,1
1874,Nellis @ Harmon (N),Clark County,-115.064227,36.108,None,1,1,1
1875,Nellis @ Harris (N),Clark County,-115.06203,36.17852,None,0,1,1
1876,Nellis @ Harris (S),Las Vegas,-115.06236,36.17712,None,1,1,1
1877,Nellis @ Judson (N),Clark County,-115.06201,36.200339,None,0,0,1
1878,Nellis @ Judson (S),Clark County,-115.062338,36.199588,None,0,0,1
1879,Nellis @ Kell (N),Clark County,-115.062018,36.192978,None,0,0,1
1880,Nellis @ Kell (S),Clark County,-115.06236,36.191859,None,0,0,1
1881,Nellis @ Las Vegas (N),Clark County,-115.062011,36.237081,None,1,1,1
1882,Nellis @ Las Vegas (S),Clark County,-115.062338,36.234839,None,0,0,1
1883,Nellis @ Lake Mead (N),Clark County,-115.06201,36.196639,None,1,1,1
1884,Nellis @ Lake Mead (S),Clark County,-115.062286,36.195567,None,1,1,1
1885,Nellis @ Monroe (N),Clark County,-115.062037,36.185409,None,0,0,1
1886,Nellis @ Monroe (S),Las Vegas,-115.062369,36.18453,None,0,0,1
1887,Nellis @ Nellis Oasis (N),Clark County,-115.06201,36.223677,None,0,0,0
1888,Nellis @ 3435 Nellis (S),Clark County,-115.062309,36.222038,None,1,1,1
1889,Nellis @ New World (N),Clark County,-115.06525,36.150268,None,0,0,1
1890,Nellis @ Owens (N),Clark County,-115.062055,36.189591,None,0,0,1
1891,Nellis @ Owens (S),Las Vegas,-115.062328,36.188441,None,1,1,1
1892,Nellis @ Pancho Villa (S),Clark County,-115.064597,36.109389,None,1,1,1
1894,Nellis @ Sahara (N),Clark County,-115.065305,36.144967,None,1,1,1
1895,Nellis @ Sahara (S),Clark County,-115.065621,36.143751,One Bus,1,1,1
1896,Nellis @ Silverado (S),Clark County,-115.064147,36.094868,None,0,0,1
1897,Nellis @ Spyglass Hill (N),Clark County,-115.065337,36.142,None,0,0,1
1898,Nellis @ Charleston (S),Las Vegas,-115.062408,36.161909,None,1,1,1
1899,Nellis @ Stewart (N),Clark County,-115.061925,36.167202,Turn Lane,1,1,1
1900,Nellis @ Stewart (S),Las Vegas,-115.062249,36.165815,None,1,1,1
1901,Nellis @ Sun Valley (N),Clark County,-115.06412,36.105119,None,0,0,1
1902,Nellis @ Tropicana (N),Clark County,-115.063848,36.101108,None,1,1,1
1903,Nellis @ Tropicana (S),Clark County,-115.064076,36.099733,Turn Lane,0,0,1
1904,Nellis @ Twain (N),Clark County,-115.06494,36.122798,None,0,1,1
1905,Nellis @ Twain (S),Clark County,-115.06523,36.12171,None,1,1,1
1906,Nellis @ Vegas Valley (N),Clark County,-115.065376,36.13789,None,1,1,1
1907,Nellis @ Vegas Valley (S),Clark County,-115.06572,36.13636,None,0,0,1
1908,Nellis @ Vista Flora (N),Clark County,-115.06509,36.126629,None,0,0,1
1909,Nellis @ Vista Flora (S),Clark County,-115.06539,36.12589,None,1,1,1
1911,Nellis @ Washington (N),Clark County,-115.062052,36.182191,None,0,0,1
1912,Nellis @ Washington (S),Las Vegas,-115.062319,36.180697,None,1,1,1
1913,Nellis @ Winterwood (N),Clark County,-115.06357,36.154239,None,0,0,1
1915,Nevada @ Elm (W),Boulder City,-114.842619,35.97399,One Bus,1,2,1
1916,Nevada @ Gingerwood (E),Boulder City,-114.860318,35.968297,Turn Lane,1,1,1
1917,Nevada @ Gingerwood (W),Boulder City,-114.861109,35.968648,None,1,1,0
1918,Nevada @ Birch (W),Boulder City,-114.839727,35.975609,One Bus,1,2,1
1975,Harrison @ D (E),Las Vegas,-115.146738,36.187988,None,0,1,1
1976,Owens @ D (W),Las Vegas,-115.148098,36.188549,None,1,0,1
1978,Owens @ H (W),Las Vegas,-115.153109,36.188537,None,1,1,1
1979,Owens @ H (E),Las Vegas,-115.15252,36.188289,Turn Lane,1,1,1
1980,Owens @ J (E),Las Vegas,-115.155839,36.188318,None,0,1,1
1981,Owens @ J (W),Las Vegas,-115.156958,36.188579,None,1,1,1
1982,Owens @ N (E),Las Vegas,-115.159647,36.188338,None,0,1,1
1983,Owens @ 21st (E),Las Vegas,-115.119909,36.188358,None,0,1,1
1984,Owens @ 4541 Owens (E),Las Vegas,-115.075497,36.188358,None,0,1,1
1985,Owens @ Arthur (E),Las Vegas,-115.110617,36.188269,None,0,1,1
1989,Owens @ Bruce (E),North Las Vegas,-115.124387,36.188338,None,1,1,1
1990,Owens @ Bruce (W),North Las Vegas,-115.12571,36.188549,None,0,0,1
1993,Owens @ Civic Center (W),North Las Vegas,-115.116567,36.188588,None,1,1,1
1994,Owens @ Davis (E),Las Vegas,-115.137588,36.188338,None,0,1,1
1995,Owens @ Davis (W),Las Vegas,-115.138198,36.188579,None,1,0,1
1997,Owens @ Eastern (E),Las Vegas,-115.114902,36.188384,None,1,1,1
1998,Owens @ Royal Estates (E),Las Vegas,-115.082888,36.188318,None,0,1,1
1999,Owens @ Gateway (W),Clark County,-115.088069,36.18849,None,0,1,1
2002,Owens @ Hoover (E),Las Vegas,-115.127567,36.188329,None,0,1,1
2003,Owens @ Hoover (W),North Las Vegas,-115.128677,36.188537,None,0,0,1
2004,Owens @ Las Vegas (E),Las Vegas,-115.133597,36.188349,None,0,0,1
2005,Owens @ Las Vegas (W),Las Vegas,-115.13468,36.188529,None,1,0,1
2006,Owens @ Lamb (E),Las Vegas,-115.078737,36.188378,None,0,1,1
2007,Owens @ Lamont (W),Clark County,-115.06716,36.188748,None,0,0,1
2012,Owens @ Marion (W),Clark County,-115.071477,36.188599,None,0,0,1
2013,Owens @ Mary Jane (E),Las Vegas,-115.066488,36.188537,None,0,1,1
2014,Owens @ McDaniels (W),North Las Vegas,-115.120347,36.188568,None,0,1,1
2015,Owens @ Mojave (E),Las Vegas,-115.106468,36.188189,None,0,1,1
2017,Owens @ Nellis (W),Clark County,-115.061179,36.188958,Turn Lane,0,0,1
2019,Owens @ Nellis (W),Clark County,-115.06275,36.188919,None,1,1,1
2021,Owens @ James (W),North Las Vegas,-115.106408,36.188397,None,0,0,1
2022,Owens @ Palmer (E),Las Vegas,-115.102229,36.1881,None,0,1,1
2023,Owens @ Patricia (W),North Las Vegas,-115.112039,36.18851,None,0,1,1
2024,Owens @ Pecos (E),Las Vegas,-115.097759,36.18802,None,1,1,1
2025,Owens @ Pecos (W),North Las Vegas,-115.099029,36.188238,None,0,1,1
2026,Owens @ Sandhill (E),Las Vegas,-115.088328,36.188218,None,0,1,1
2028,Owens @ Stevens (W),Clark County,-115.092769,36.188397,None,0,1,1
2029,Owens @ Stevens (E),Las Vegas,-115.091798,36.188147,None,0,1,1
2032,Owens @ Thata (E),Las Vegas,-115.071657,36.188349,None,0,1,1
2033,Owens @ Diaz Elementary School (W),Clark County,-115.076865,36.188619,None,0,0,1
2042,Palm @ Center (N),Clark County,-115.101008,36.157539,None,0,0,1
2043,Palm @ Charleston (S),Clark County,-115.101221,36.158112,None,1,1,1
2044,Palm @ Olive (S),Clark County,-115.101121,36.154004,None,1,1,1
2045,Palm @ Palm Grove Sr MHP (N),Clark County,-115.100908,36.154228,None,0,1,1
2056,Paradise @ Sahara (S),Las Vegas,-115.154323,36.144961,None,0,0,1
2058,Paradise @ Corporate (S),Clark County,-115.155069,36.117915,None,1,1,1
2059,Paradise @ Desert Inn (S),Clark County,-115.154991,36.128798,None,0,0,1
2061,Paradise @ Flamingo (S),Clark County,-115.153908,36.113658,None,0,0,1
2062,Paradise @ Gus Giuffre (S),Clark County,-115.148821,36.09718,One Bus,0,0,1
2063,Paradise @ Hard Rock (S),Clark County,-115.152867,36.110145,One Bus,1,1,1
2064,Paradise @ Harmon (S),Clark County,-115.152036,36.107581,Turn Lane,1,1,1
2065,Paradise @ Naples (S),Clark County,-115.151239,36.105001,Turn Lane,1,1,1
2066,Paradise @ SpringHill Suites Hotel (S),Clark County,-115.154977,36.134836,Turn Lane,0,0,1
2067,Paradise @ 2023 Paradise Rd (N),Las Vegas,-115.153301,36.146218,None,1,1,1
2068,Paradise @ Sahara (N),Las Vegas,-115.154556,36.144102,Turn Lane,1,1,1
2069,Paradise @ Sahara (S),Clark County,-115.154935,36.142296,One Bus,0,6,1
2070,Paradise @ Sands (S),Clark County,-115.155134,36.120237,Turn Lane,1,1,1
2071,Paradise @ Edison (S),Clark County,-115.155064,36.12535,None,0,0,1
2072,Paradise @ Tropicana (S),Clark County,-115.150364,36.102179,Turn Lane,1,1,1
2073,Paradise @ Karen (S),Clark County,-115.154926,36.139033,None,0,0,1
2078,Patrick @ Caballo (W),Henderson,-115.050963,36.078378,None,1,1,1
2079,Patrick @ Stephanie (W),Henderson,-115.045973,36.078461,None,1,1,1
2083,Pecos @ Alto (S),North Las Vegas,-115.098628,36.210404,None,1,1,1
2084,Pecos @ Alto (N),Clark County,-115.09836,36.210719,None,0,0,1
2085,Pecos @ Pecos Park (N),Las Vegas,-115.098058,36.16532,None,0,1,1
2086,Pecos @ Bartlett (N),Clark County,-115.098278,36.200599,None,1,1,1
2087,Pecos @ Bartlett (S),North Las Vegas,-115.098543,36.199961,None,1,1,1
2089,Pecos @ Bonanza (N),Las Vegas,-115.098109,36.174059,None,1,1,1
2090,Pecos @ Bonanza (S),Las Vegas,-115.098416,36.173027,None,1,1,1
2091,Pecos @ Carey (N),Clark County,-115.098298,36.203688,None,0,0,1
2092,Pecos @ Carey (S),North Las Vegas,-115.098564,36.202855,None,1,1,1
2093,Pecos @ San Antonio (N),Clark County,-115.098338,36.206908,None,0,0,1
2094,Pecos @ Cartier (S),North Las Vegas,-115.0986,36.20648,None,0,1,1
2095,Pecos @ Casey (S),Clark County,-115.101165,36.095295,None,1,1,1
2096,Pecos @ Charleston (N),Las Vegas,-115.100908,36.15933,None,1,1,1
2097,Pecos @ Aristos (S),North Las Vegas,-115.098703,36.216871,None,0,0,1
2098,Pecos @ Colton (S),North Las Vegas,-115.098728,36.220779,None,0,1,1
2099,Pecos @ Diamond Head (N),Las Vegas,-115.098109,36.172057,None,0,1,1
2100,Pecos @ Diamond Head (S),Las Vegas,-115.098375,36.171209,None,0,1,1
2101,Pecos @ Flamingo (N),Clark County,-115.100709,36.114447,None,0,0,1
2105,Pecos @ Geist (N),Clark County,-115.098369,36.212658,None,0,0,1
2106,Pecos @ Gowan (S),North Las Vegas,-115.098793,36.224352,One Bus,1,1,1
2107,Pecos @ Hacienda (N),Clark County,-115.100859,36.094239,None,1,1,1
2108,Pecos @ Hacienda (S),Clark County,-115.101153,36.092778,None,1,1,1
2109,Pecos @ Harmon (N),Clark County,-115.100569,36.10833,None,0,0,1
2110,Pecos @ Harmon (S),Clark County,-115.100853,36.10715,None,1,1,1
2111,Pecos @ Las Vegas (N),Clark County,-115.098408,36.21532,None,0,1,0
2112,Pecos @ Lake Mead (N),Clark County,-115.098249,36.196539,None,0,1,1
2113,Pecos @ Lake Mead (S),North Las Vegas,-115.098509,36.19514,None,1,1,1
2114,Pecos @ Las Vegas (S),North Las Vegas,-115.098702,36.213893,Two Bus,1,1,1
2115,Pecos @ Madama (N),Las Vegas,-115.098169,36.185316,None,0,1,1
2116,Pecos @ Milenko (S),Clark County,-115.100904,36.110366,None,0,1,1
2117,Pecos @ Mojave (N),Clark County,-115.106327,36.123377,None,0,1,1
2118,Pecos @ Owens (N),Clark County,-115.098178,36.18882,None,0,0,1
2119,Pecos @ Owens (S),Las Vegas,-115.098483,36.187657,Turn Lane,1,1,1
2120,Pecos @ Brookfield (S),Clark County,-115.101127,36.090464,None,0,1,1
2121,Pecos @ Patrick (N),Clark County,-115.1008,36.079779,None,1,1,1
2122,Pecos @ Patrick (S),Clark County,-115.101077,36.078345,None,0,1,1
2123,Pecos @ Pepper (N),Clark County,-115.100768,36.076967,None,1,1,1
2124,Pecos @ Pepper (S),Clark County,-115.101043,36.07593,None,0,1,1
2125,Pecos @ Perliter (N),Clark County,-115.098209,36.19239,None,0,1,1
2126,Pecos @ Perliter (S),North Las Vegas,-115.098485,36.192081,None,1,1,1
2127,Pecos @ Rawhide (N),Clark County,-115.100839,36.090349,None,0,1,1
2128,Pecos @ Reno (N),Clark County,-115.100888,36.097689,None,0,1,1
2130,Pecos @ Rochelle (N),Clark County,-115.100683,36.111765,None,0,1,1
2131,Pecos @ Russell (N),Clark County,-115.10082,36.087047,None,0,1,1
2132,Pecos @ Russell (S),Clark County,-115.10111,36.085605,None,0,1,1
2133,Pecos @ Spectrum Village (N),Las Vegas,-115.099049,36.162477,None,0,1,1
2134,Pecos @ Stewart (S),Las Vegas,-115.098341,36.165675,None,1,0,1
2135,Pecos @ Sunrise (S),Las Vegas,-115.100223,36.161746,None,1,1,1
2136,Pecos @ Sunset (N),Clark County,-115.1007,36.07288,None,1,1,1
2137,Pecos @ Tompkins (N),Clark County,-115.100689,36.104549,None,0,1,1
2138,Pecos @ Tompkins (S),Clark County,-115.101048,36.103106,None,0,0,1
2139,Pecos @ Tropicana (N),Las Vegas,-115.100879,36.100669,None,1,1,1
2140,Pecos @ Tropicana (S),Clark County,-115.101184,36.099406,None,1,1,1
2141,Pecos @ Saddle (N),Clark County,-115.100896,36.117582,None,0,0,1
2142,Pecos @ Washington (N),Las Vegas,-115.098138,36.18135,None,1,1,1
2143,Pecos @ Washington (S),Las Vegas,-115.098447,36.180396,One Bus,1,1,1
2144,Pecos McLeod @ Desert Inn (S),Clark County,-115.109941,36.128999,Two Bus,1,1,1
2145,Pecos @ McLeod (S),Clark County,-115.108418,36.124767,None,1,1,1
2146,Pecos @ Mojave (S),Clark County,-115.105334,36.12223,None,1,1,1
2163,Pueblo @ Concho (S),Henderson,-114.959029,36.050399,None,0,0,1
2165,Pueblo @ Kirk (S),Henderson,-114.959009,36.053348,None,0,0,1
2170,Pueblo @ Yuma (S),Henderson,-114.958967,36.058434,None,0,0,1
2178,Rainbow @ Accent (S),Las Vegas,-115.242358,36.239584,None,1,1,1
2179,Rainbow @ Alexander (N),Las Vegas,-115.242191,36.233559,None,1,1,1
2180,Rainbow @ Alexander (S),Las Vegas,-115.242427,36.231903,None,1,1,1
2181,Rainbow @ Alta (N),Las Vegas,-115.244102,36.166941,None,1,1,1
2182,Rainbow @ Alta (S),Las Vegas,-115.244469,36.165939,None,1,1,1
2183,Rainbow @ Ann (S),Las Vegas,-115.242527,36.262566,None,0,1,1
2185,Rainbow @ Buckskin (N),Las Vegas,-115.242199,36.222372,None,1,1,1
2186,Rainbow @ Charleston (N),Las Vegas,-115.243566,36.159959,None,1,1,1
2187,Rainbow @ Charleston (S),Las Vegas,-115.243867,36.158408,None,1,1,1
2188,Rainbow @ Cheyenne (N),Las Vegas,-115.242195,36.218605,None,1,1,1
2189,Rainbow @ Cheyenne (S),Las Vegas,-115.24243,36.217347,None,1,1,1
2190,Rainbow @ Palmyra (S),Clark County,-115.243137,36.132773,,0,1,1
2192,Rainbow @ Del Rey (N),Las Vegas,-115.243344,36.155811,None,1,1,1
2193,Rainbow @ Del Rey (S),Las Vegas,-115.243678,36.154912,None,1,1,1
2194,Rainbow @ Desert Inn (N),Clark County,-115.242821,36.130188,None,1,1,1
2195,Rainbow @ Desert Inn (S),Clark County,-115.243163,36.12884,None,0,1,1
2196,Rainbow @ Edna (N),Clark County,-115.242768,36.137494,None,1,2,1
2197,Rainbow @ Eldora (N),Clark County,-115.242759,36.141155,None,0,1,1
2198,Rainbow @ Endora (N),Clark County,-115.242802,36.118696,None,1,1,1
2199,Rainbow @ Endora (S),Clark County,-115.243137,36.117713,None,1,1,1
2200,Rainbow @ Flamingo (N),Clark County,-115.242793,36.115383,None,1,1,1
2201,Rainbow @ Flamingo (S),Clark County,-115.243129,36.113531,None,0,1,1
2202,Rainbow @ Gazelle (N),Las Vegas,-115.242204,36.193013,None,1,1,1
2204,Rainbow @ Gowan (N),Las Vegas,-115.242213,36.225985,None,1,1,1
2207,Rainbow @ Hacienda (S),Clark County,-115.243102,36.091797,None,1,1,1
2208,Rainbow @ Bernie Marcus (S),Las Vegas,-115.244019,36.161132,None,1,1,1
2209,Rainbow @ Bernie Marcus (N),Las Vegas,-115.24391,36.163465,None,1,1,1
2210,Rainbow @ Lake Mead (N),Las Vegas,-115.241887,36.196526,None,1,1,1
2211,Rainbow @ Lake Mead (S),Las Vegas,-115.242406,36.194403,None,1,0,1
2213,Rainbow @ Light Breeze (N),Las Vegas,-115.242193,36.216703,None,0,1,1
2214,Rainbow @ Light Breeze (S),Las Vegas,-115.242406,36.215033,None,1,1,1
2217,Rainbow @ O'Bannon (S),Las Vegas,-115.243281,36.147311,None,1,1,1
2218,Rainbow @ O'Bannon (N),Las Vegas,-115.242975,36.148755,None,1,1,1
2219,Rainbow @ Oakey (N),Las Vegas,-115.243163,36.152405,None,1,1,1
2220,Rainbow @ Oakey (S),Las Vegas,-115.243466,36.150976,None,1,1,1
2222,Rainbow @ Palmyra (N),Clark County,-115.242791,36.133813,None,0,1,1
2223,Rainbow @ Peak (N),Las Vegas,-115.242185,36.211327,,1,1,1
2224,Rainbow @ Peak (S),Las Vegas,-115.242391,36.210149,None,1,1,1
2225,Rainbow @ Red Coach (S),Las Vegas,-115.242348,36.243418,None,0,1,1
2226,Rainbow @ Riverdale (N),Las Vegas,-115.242215,36.230275,None,0,1,1
2227,Rainbow @ Riverdale (S),Las Vegas,-115.242415,36.229585,None,1,1,1
2228,Rainbow @ Sahara (N),Las Vegas,-115.242798,36.145465,None,1,1,1
2229,Rainbow @ Sahara (S),Clark County,-115.24309,36.14347,None,1,1,1
2230,Rainbow @ Silverstream (N),Las Vegas,-115.242172,36.179313,None,1,1,1
2231,Rainbow @ Smoke Ranch (N),Las Vegas,-115.242182,36.20407,None,1,1,1
2232,Rainbow @ Smoke Ranch (S),Las Vegas,-115.2424,36.202831,None,0,0,1
2233,Rainbow @ Snake River (S),Las Vegas,-115.242459,36.257915,None,1,1,1
2234,Rainbow @ Spring Mountain (N),Clark County,-115.24282,36.126945,None,1,1,1
2235,Rainbow @ Spring Mountain (S),Clark County,-115.243152,36.124646,None,1,0,1
2236,Rainbow @ Spring Valley (N),Clark County,-115.242809,36.111712,None,1,1,1
2237,Rainbow @ Spring Valley (S),Clark County,-115.243228,36.102657,None,1,1,1
2239,Rainbow @ Spring Valley (S),Clark County,-115.243163,36.10998,None,1,1,1
2241,Rainbow @ Eldora (S),Clark County,-115.243101,36.140145,None,0,1,1
2242,Rainbow @ Rancho Santa Fe Shops (S),Las Vegas,-115.242395,36.253851,None,1,1,1
2245,Rainbow @ Tropicana (S),Clark County,-115.243239,36.098852,None,1,1,1
2247,Rainbow @ Twain (N),Clark County,-115.242812,36.122504,None,1,1,1
2249,Rainbow @ Twain (S),Clark County,-115.243149,36.121377,None,1,1,1
2250,Rainbow @ Vegas (N),Las Vegas,-115.242172,36.190143,Two Bus,1,1,1
2251,Rainbow @ Vegas (S),Las Vegas,-115.242414,36.187962,None,1,1,1
2252,Rainbow @ Washington (N),Las Vegas,-115.242153,36.181579,None,2,2,1
2253,Rainbow @ Washington (S),Las Vegas,-115.242479,36.180135,One Bus,0,1,1
2254,Rainbow @ Westcliff (S),Las Vegas,-115.244581,36.173039,None,1,1,1
2255,Rainbow @ Westcliff (N),Las Vegas,-115.244193,36.172729,None,1,1,1
2256,Rainbow @ White Sands (S),Las Vegas,-115.244534,36.169996,None,1,1,1
2257,Rainbow @ Wild Bob (N),Las Vegas,-115.242146,36.23688,None,1,1,1
2258,Rainbow @ Wild Bob (S),Las Vegas,-115.242393,36.23578,None,0,1,1
2259,Rainbow @ Willow Lake (S),Las Vegas,-115.242405,36.221195,None,1,1,1
2260,Rainbow @ Willow Wood (S),Las Vegas,-115.242414,36.224785,None,1,1,1
2261,Rainbow @ Yorktown (N),Las Vegas,-115.242183,36.207435,None,1,1,1
2262,Rainbow @ Yorktown (S),Las Vegas,-115.242386,36.20647,None,1,1,1
2263,Rampart @ Cheyenne (S),Las Vegas,-115.27895,36.21826,None,0,0,1
2264,Rampart @ Del Webb (S),Las Vegas,-115.2791,36.20975,None,0,0,1
2265,Rampart @ Lake Mead (N),Las Vegas,-115.281369,36.200609,None,0,0,1
2268,Rampart @ Scholar (N),Las Vegas,-115.284659,36.197078,None,0,0,0
2270,Rancho @ Airport (N),Las Vegas,-115.203029,36.207394,None,0,1,1
2272,Jimmy Durante @ Tropicana (N),Clark County,-115.039509,36.101159,None,1,1,1
2273,Rancho @ Alta (S),Las Vegas,-115.172828,36.165616,None,1,1,1
2275,Rancho @ Bonanza (S),Las Vegas,-115.175764,36.177,None,0,0,1
2278,Rancho @ Carey (N),Las Vegas,-115.199337,36.203424,Turn Lane,1,1,1
2279,Rancho @ Charleston (N),Las Vegas,-115.172637,36.159608,None,0,1,1
2281,Rancho @ Cheyenne (N),Las Vegas,-115.212344,36.217601,None,1,1,1
2282,Rancho @ Cheyenne (S),Las Vegas,-115.211824,36.216615,None,1,1,1
2283,Rancho @ Texas Station (N),Las Vegas,-115.193375,36.196862,Two Bus,1,1,1
2284,Rancho @ Coran (S),Las Vegas,-115.192419,36.195309,None,1,1,1
2285,Rancho @ Craig (N),Las Vegas,-115.233475,36.240762,None,1,1,1
2286,Rancho @ Craig (S),Las Vegas,-115.232181,36.238941,None,1,1,1
2288,Rancho @ Decatur (N),Las Vegas,-115.208882,36.213842,Two Bus,1,1,1
2290,Rancho @ Decatur (N),North Las Vegas,-115.205906,36.210576,One Bus,1,1,1
2291,Rancho @ Decatur (S),Las Vegas,-115.20442,36.208455,One Bus,1,1,1
2292,Rancho @ Duncan (N),Las Vegas,-115.221666,36.22782,None,1,1,1
2293,Rancho @ Duncan (S),Las Vegas,-115.221301,36.227007,None,1,1,1
2296,Rancho @ Ernest May (N),Las Vegas,-115.178094,36.180012,None,1,1,1
2297,Rancho @ Ernest May (S),Las Vegas,-115.177528,36.17893,None,1,1,1
2298,Rancho @ Gowan (N),Las Vegas,-115.219295,36.225301,Turn Lane,1,1,1
2299,Rancho @ Gowan (S),Las Vegas,-115.218638,36.224044,None,0,0,1
2300,Rancho @ Holly (N),Clark County,-115.188661,36.191622,None,0,1,1
2301,Rancho @ Jay (N),Las Vegas,-115.216184,36.2218,None,1,1,0
2302,Rancho @ Jones (N),Las Vegas,-115.226801,36.233472,None,0,0,0
2303,Rancho @ Lake Mead (N),Las Vegas,-115.19685,36.200648,None,1,0,1
2304,Rancho @ Lake Mead (S),Las Vegas,-115.19621,36.199411,One Bus,1,1,1
2306,Rancho @ Lone Mountain (S),Las Vegas,-115.239814,36.247256,None,1,1,1
2308,Rancho @ Melody (S),Las Vegas,-115.190139,36.1928,None,1,1,1
2309,Rancho @ Mesquite (N),Las Vegas,-115.173087,36.173807,Turn Lane,0,0,1
2310,Rancho @ Mesquite (S),Las Vegas,-115.173199,36.173026,None,1,1,1
